seq,first name,last name,age,street,city,state,zip,dollar,pick,date
7.271,Dale,Bowers,21,Koko Highway,Zozjote,VT,63.531,$4805.55,GREEN,11/11/2062
7.272,Margaret,Castro,55,Abuaw Turnpike,Mutjedev,OH,83.305,$5793.56,WHITE,10/02/1985
7.273,Lela,Marshall,51,Modsu Center,Neinouta,NC,54.282,$7335.54,YELLOW,10/21/1975
7.274,Lina,Stone,22,Agepi Turnpike,Helsaco,LA,12.233,$28.44,GREEN,10/02/1921
7.275,Daisy,Chandler,28,Onulac Pass,Gidmowek,KY,51.760,$9473.57,RED,02/10/2067
7.276,Randy,Moore,64,Mugan Pass,Rijteti,GA,89.485,$2962.31,WHITE,05/02/2054
7.277,Jay,Reynolds,45,Wude Way,Fibmifa,AL,74.441,$4852.93,RED,12/14/1943
7.278,Ian,Miles,53,Ojto Drive,Locera,ND,27.163,$7367.49,BLUE,07/17/2002
7.279,Carl,Turner,26,Genop Ridge,Ovcaspir,ID,99.157,$3987.22,GREEN,01/09/1957
7.280,Fannie,Miles,32,Cefat Highway,Daazecil,AZ,51.679,$2031.01,YELLOW,03/10/1927
7.281,Janie,Martinez,47,Baweh Pike,Vuewuku,TX,22.641,$3079.76,GREEN,02/06/1962
7.282,Sylvia,Stanley,56,Pitaz Circle,Sumatma,SD,34.077,$3694.43,YELLOW,11/07/1990
7.283,Tyler,Peterson,24,Rupeju Highway,Pecgekot,DE,46.104,$3122.85,GREEN,10/27/2014
7.284,Bradley,Boyd,34,Woiji Square,Azithom,NC,48.799,$7455.60,YELLOW,12/27/2068
7.285,Lora,Crawford,35,Jetguc Plaza,Zazujeanu,ND,49.784,$7214.26,YELLOW,01/07/1997
7.286,Luis,Porter,39,Kijvac Turnpike,Iwumebo,VT,22.202,$3531.33,GREEN,01/29/2066
7.287,Jayden,Webb,48,Ifaodo Ridge,Rargerihu,NJ,34.180,$6786.52,RED,10/10/1905
7.288,Howard,Wheeler,31,Cuzhu Boulevard,Otijuwi,MS,85.514,$6241.02,YELLOW,06/20/2002
7.289,Micheal,Ortiz,21,Maok Park,Nacitaot,OK,25.542,$879.64,GREEN,05/25/1943
7.290,William,Scott,57,Agugu Trail,Ejigiviw,NM,53.133,$5034.30,RED,09/30/2009
7.291,Emma,Brady,46,Udeve Place,Wabejo,KY,72.688,$2440.40,BLUE,05/08/1934
7.292,Alma,Harrison,46,Neteb Terrace,Sitdapki,RI,80.435,$581.50,RED,11/01/1978
7.293,Lucy,Turner,64,Vaznut Manor,Rovawesan,MA,94.882,$1894.51,YELLOW,11/09/1929
7.294,Lettie,Johnson,55,Nifaj Trail,Fohuuve,OR,854,$2404.72,GREEN,08/02/1922
7.295,Jerry,Day,45,Meczo Glen,Wabkishe,MI,85.086,$3413.58,WHITE,08/12/2013
7.296,Bernice,Campbell,59,Iztuf Extension,Hovimoba,UT,12.599,$7790.73,GREEN,01/13/2050
7.297,Dominic,Bowers,22,Kakam Parkway,Lehiuk,OK,55.420,$1860.94,WHITE,04/08/2012
7.298,Paul,Pope,51,Nizja Pike,Vabazbu,NV,45.720,$2758.20,WHITE,04/05/1956
7.299,Agnes,Graves,19,Uponu Center,Jeanco,AL,77.757,$6555.41,RED,07/06/2010
7.300,Leroy,Malone,63,Olubo River,Luasuuto,SD,39.352,$35.49,YELLOW,10/11/2042
7.301,Lucille,Moreno,38,Fufu Glen,Muitnuj,NJ,34.659,$7227.16,RED,09/15/1917
7.302,Caleb,Hardy,30,Jaopu Avenue,Irmibhon,UT,86.917,$3037.02,BLUE,08/18/1921
7.303,Brian,Carroll,22,Hazab Trail,Mifiwfuj,NY,86.578,$8124.55,WHITE,04/28/1987
7.304,Manuel,Walsh,40,Datuki Way,Ehiroasu,NH,98.433,$9988.93,WHITE,02/25/1985
7.305,Ronnie,Williams,18,Latfa Glen,Vinaro,HI,1.831,$8361.30,GREEN,04/28/1941
7.306,Samuel,Bates,38,Fitte Terrace,Folugpu,IL,59.517,$9691.45,YELLOW,10/14/2009
7.307,Louise,Brewer,25,Dorgof Pike,Himivi,TN,93.454,$472.43,WHITE,07/08/1914
7.308,Cora,Drake,46,Tinak River,Hoktuvgil,VA,75.640,$2272.45,GREEN,08/19/2008
7.309,Cecelia,Pittman,30,Weaku Ridge,Socerpez,DC,45.911,$7042.48,GREEN,02/20/2021
7.310,Jeffery,Ford,37,Anuki Park,Totgugo,IL,76.953,$1036.38,RED,05/14/1967
7.311,Bill,Arnold,49,Logbor Junction,Gechusa,PA,30.918,$1576.14,WHITE,10/09/2044
7.312,Ralph,Nelson,42,Loki Pass,Bodogpu,AK,87.638,$2967.95,YELLOW,08/27/1977
7.313,Glen,Coleman,40,Dibmup River,Legumta,OK,57.378,$9414.17,RED,08/26/1991
7.314,Stephen,Henderson,50,Alewo Street,Casfovo,AL,99.874,$8884.58,BLUE,11/12/1957
7.315,Winnie,Floyd,29,Kiwfu Avenue,Necocbuz,MO,11.961,$6690.27,WHITE,03/22/1980
7.316,Rose,Patton,46,Cojfaw Heights,Sukcodwor,NY,52.744,$1109.05,BLUE,09/20/1938
7.317,Anthony,Johnson,34,Igizo Key,Ozwerel,AK,68.782,$13.02,BLUE,06/10/2029
7.318,Mayme,Romero,50,Ihivo Extension,Tuacwi,AK,15.408,$6389.91,YELLOW,05/17/2004
7.319,Alex,Watson,55,Cekki Avenue,Onrelid,MT,63.879,$9185.06,YELLOW,02/09/1992
7.320,Iva,Brooks,21,Izuce Way,Nehapna,FL,8.645,$3233.56,WHITE,05/02/2046
7.321,Edna,Howell,51,Nacwah View,Ehizeoko,IL,51.299,$3387.34,GREEN,07/06/2016
7.322,Olivia,Hogan,56,Huni Turnpike,Seftumtil,IL,47.362,$311.36,BLUE,11/27/1944
7.323,Alan,Duncan,59,Jufo Court,Ozuguvu,PA,40.069,$9508.47,BLUE,08/29/2058
7.324,Melvin,Fleming,26,Hafni Path,Socajir,PA,98.876,$6361.00,GREEN,12/24/1990
7.325,Lettie,Swanson,34,Novmo Court,Igiroazu,DE,71.889,$8488.32,RED,05/22/1909
7.326,Alberta,Neal,24,Rahha View,Amliihu,OH,61.871,$5857.26,YELLOW,09/15/1986
7.327,Roger,Walters,40,Ticmi Point,Tisovogu,DE,96.084,$3702.37,YELLOW,02/11/2007
7.328,Sophie,Nash,36,Iwen Lane,Poziha,NC,30.074,$6532.90,BLUE,02/27/1918
7.329,Ricky,Lewis,27,Bubif Turnpike,Gucjogo,IL,81.701,$119.69,RED,05/04/1964
7.330,Donald,Alexander,57,Hiker Loop,Pinejmup,VT,18.878,$4507.95,RED,07/08/1934
7.331,Stanley,McBride,40,Bizap View,Nojaoj,NE,14.732,$2612.12,GREEN,09/30/2035
7.332,Howard,Robertson,33,Rojo Ridge,Pugodo,GA,1.960,$4612.64,GREEN,02/13/1982
7.333,Bernice,Peters,63,Urumu Park,Sumomav,MD,65.602,$9427.17,GREEN,11/22/1974
7.334,Justin,Bass,41,Nibu Heights,Badwitvud,CA,50.561,$8311.47,YELLOW,08/27/1999
7.335,Esther,Bennett,39,Sezled Glen,Tojosfos,ME,97.205,$2831.39,YELLOW,09/07/2052
7.336,Maurice,Reed,49,Idvo Parkway,Zaufeoj,NC,87.482,$2474.04,YELLOW,12/16/1972
7.337,Corey,Rodriquez,56,Avigej Highway,Dibhauda,VA,59.979,$722.10,WHITE,08/13/2042
7.338,Darrell,Blake,34,Tutnel River,Zatonzo,FL,10.036,$7814.95,YELLOW,01/11/1905
7.339,Landon,Soto,62,Senos Highway,Safalked,IL,14.618,$9170.74,GREEN,08/30/2070
7.340,Wayne,Clark,46,Lova Drive,Biacivah,WA,37.534,$8948.51,BLUE,09/11/1937
7.341,Amy,Salazar,54,Vopeh Mill,Viodhi,AL,17.638,$7066.92,YELLOW,07/17/2057
7.342,Adrian,Hoffman,45,Bulnis Parkway,Etafilvi,AL,36.468,$1785.02,BLUE,05/06/1992
7.343,Mable,Rowe,64,Dibu View,Mutowuli,IA,29.325,$6829.73,WHITE,07/23/2060
7.344,Amelia,West,25,Doivu Pike,Waarca,NJ,73.146,$671.05,YELLOW,07/06/1965
7.345,Helena,Casey,52,Evukar Center,Lodcela,IL,45.420,$5525.37,BLUE,06/19/2004
7.346,Eugenia,Coleman,64,Nugto Grove,Vofike,MN,27.188,$5285.94,RED,09/20/1950
7.347,Jorge,Sullivan,39,Bivip Street,Fefoltep,NE,82.771,$6384.16,BLUE,07/15/2034
7.348,Jane,Clark,61,Fember Loop,Timdoiz,NM,90.566,$6650.24,GREEN,08/23/1955
7.349,Rodney,Ortega,52,Hunuj Drive,Bizhepa,NC,57.737,$8941.54,RED,08/27/1927
7.350,Chase,Rose,40,Niow Lane,Deibgek,MI,50.408,$7275.82,GREEN,08/27/1937
7.351,Hannah,Chavez,53,Cadvu Street,Zozbivsi,SD,35.908,$5883.47,BLUE,08/13/1977
7.352,Ernest,Thomas,51,Pewsa Loop,Uzatunira,WY,52.076,$193.09,YELLOW,07/18/1917
7.353,Gavin,Collins,37,Naso Path,Kertili,SD,71.918,$1592.07,BLUE,05/21/2037
7.354,Georgia,Casey,32,Lotbi Glen,Eruraghi,WY,3.164,$7510.71,BLUE,12/13/1902
7.355,Rodney,Freeman,32,Safeb Road,Ajiurohi,IN,36.575,$810.94,BLUE,12/30/2038
7.356,Katie,Lynch,28,Dabjew Street,Ohcuate,AL,67.221,$7439.65,GREEN,12/04/2024
7.357,Lewis,Wells,48,Amuuvu Pike,Nukozda,WA,8.054,$1672.75,BLUE,04/20/1985
7.358,Chad,Webster,33,Jozzo Way,Hawetvo,NH,35.332,$8021.51,BLUE,12/27/2021
7.359,Nicholas,Morton,56,Cesloj Parkway,Vaositi,MD,57.651,$5849.11,YELLOW,04/25/2018
7.360,Travis,Rhodes,18,Nanmo Heights,Uhbekmu,WI,41.357,$9763.61,GREEN,07/24/2055
7.361,Hunter,Abbott,24,Iteoke Court,Ihraiv,MD,1.632,$7143.94,YELLOW,06/08/2053
7.362,Richard,Clarke,18,Ohiewa Court,Nodcotdu,SC,28.977,$7723.38,YELLOW,09/06/1907
7.363,Samuel,George,31,Lonbew Pass,Soroke,MN,1.440,$6005.94,WHITE,05/30/2040
7.364,Manuel,Knight,53,Ikda Lane,Obudumpic,NC,32.852,$8619.61,YELLOW,11/20/1972
7.365,Virgie,Porter,36,Viof Glen,Hedejigov,VT,90.836,$9164.49,WHITE,12/14/1921
7.366,Violet,Padilla,18,Iwri Way,Ojokore,KS,55.241,$1005.93,YELLOW,12/09/1998
7.367,Nina,Moran,57,Sefu Lane,Dewjatigi,IL,24.754,$9257.08,WHITE,04/10/1958
7.368,Wayne,Gonzalez,22,Ozne Square,Casesce,CO,41.921,$1288.24,YELLOW,09/16/2038
7.369,Laura,Howard,18,Ahvoz Street,Zivipsat,ND,93.988,$3544.66,BLUE,05/17/2018
7.370,Verna,Spencer,56,Zesu Road,Sothufsow,NV,33.810,$5099.76,GREEN,04/14/2028
7.371,Amelia,Soto,48,Jejo Pass,Wibenfe,TN,41.460,$5222.82,BLUE,01/28/2045
7.372,Stephen,Carlson,39,Dudlu Avenue,Ohidipanu,LA,42.938,$8516.46,WHITE,07/02/1987
7.373,Caroline,Byrd,55,Jenro Loop,Ulpuzul,IL,21.894,$3541.62,RED,11/19/1953
7.374,Caleb,Briggs,18,Guiw Heights,Usouvasim,FL,41.878,$2610.78,WHITE,07/29/1926
7.375,Sean,Perkins,48,Ezvak Place,Sedeog,NV,20.247,$7684.30,RED,02/01/2031
7.376,Estelle,Lambert,45,Ciub Key,Vofjoko,TX,1.667,$6346.72,WHITE,03/23/1971
7.377,Maud,Walker,63,Mana River,Naifalej,OH,22.452,$4696.13,RED,02/22/1998
7.378,Charlie,Webster,27,Ladgid Highway,Cazmumope,ND,97.216,$9660.69,BLUE,03/07/1996
7.379,Lura,Park,28,Kezap Court,Ezpetjuz,ME,94.197,$564.47,WHITE,10/23/2068
7.380,Nettie,Obrien,47,Wonva Junction,Sohujji,FL,31.159,$8781.95,YELLOW,01/15/2067
7.381,Myra,West,49,Tauz Plaza,Tirsaeh,NC,11.975,$1211.74,WHITE,11/27/2002
7.382,Timothy,Haynes,22,Kodna Pass,Mijaizu,NY,8.255,$4984.21,GREEN,03/11/2028
7.383,Rhoda,Morrison,65,Afed Grove,Vogezev,SC,44.540,$5890.77,WHITE,12/09/1973
7.384,Harry,Figueroa,29,Fukoku River,Hokjilu,VT,99.173,$9187.56,RED,07/19/2067
7.385,Vera,Diaz,28,Hofvet Street,Guzeva,MD,95.879,$7243.37,RED,08/22/2064
7.386,Sam,King,26,Sebi Plaza,Kecseowe,MS,57.127,$5659.51,GREEN,11/14/1969
7.387,Jason,Boone,30,Patu Road,Nocfejzab,IA,6.820,$8523.80,YELLOW,04/30/2015
7.388,Abbie,Bailey,34,Akepa Terrace,Nuefici,SC,97.203,$5838.88,YELLOW,02/12/1951
7.389,Maria,Moreno,49,Fenar Point,Lavebiz,GA,66.509,$9667.37,YELLOW,07/17/1963
7.390,Warren,Horton,32,Huwur Avenue,Bapudar,LA,8.313,$1189.90,BLUE,09/18/2053
7.391,Leona,Burke,55,Voug Pike,Acapahnod,AZ,48.021,$6368.63,WHITE,05/23/2070
7.392,Juan,Castillo,37,Horvoz Manor,Iguwiwuv,AZ,24.521,$3053.05,WHITE,07/06/1958
7.393,Joshua,West,42,Gipbow Extension,Rorkahgu,ID,46.661,$8905.61,GREEN,03/21/1985
7.394,Sue,Davis,20,Eszad Boulevard,Dafikle,MD,54.851,$7849.49,BLUE,05/14/1982
7.395,Dale,Baker,35,Mobil Loop,Zoclosap,WI,29.266,$8189.09,YELLOW,09/05/1950
7.396,Josie,Brooks,30,Igubiz Loop,Dipebej,AZ,43.757,$5000.82,RED,03/18/1915
7.397,Hallie,Ryan,60,Somu Center,Bigamarun,NV,4.564,$8418.50,YELLOW,01/10/1951
7.398,Rhoda,Weber,57,Noltej Turnpike,Hoivuna,ND,36.186,$5730.68,RED,09/22/2042
7.399,Hunter,Walton,60,Nelgi Extension,Zaeshaj,LA,7.043,$7396.26,RED,08/11/1915
7.400,Connor,Nelson,38,Tiza Avenue,Zarsawe,AR,63.470,$3088.24,GREEN,11/04/1997
7.401,Margaret,Fleming,36,Cufu Grove,Biotlet,NE,44.568,$6006.03,BLUE,10/06/2004
7.402,Floyd,Fletcher,22,Pipoj Point,Huwtupag,GA,5.844,$936.57,YELLOW,11/18/1919
7.403,Rhoda,Harmon,28,Upulu Park,Savinu,OH,81.017,$3578.44,BLUE,09/04/1996
7.404,Emily,Jones,57,Nahdof Trail,Nuswurim,TN,38.197,$1658.37,RED,08/08/2038
7.405,Helena,Reese,34,Meuhe Key,Lucabije,NH,76.568,$7752.16,WHITE,04/07/2067
7.406,Adelaide,Jackson,19,Fezo Road,Koabwap,CT,6.517,$9727.19,YELLOW,07/03/1982
7.407,Sally,Phelps,54,Okerot Pike,Kuvaase,TN,89.976,$1915.37,RED,03/19/2012
7.408,Christine,Tate,63,Peri Avenue,Gaobjut,LA,87.893,$6719.95,WHITE,02/15/1983
7.409,Myrtie,Ramos,41,Jopahi Circle,Diakhis,FL,40.917,$6940.47,YELLOW,02/16/2019
7.410,Howard,Gibson,31,Fazna Boulevard,Pezuure,VT,24.690,$8679.00,YELLOW,03/24/2047
7.411,Adeline,Flowers,22,Ropgod Boulevard,Bubopcu,OR,70.366,$3242.96,YELLOW,01/16/1983
7.412,Todd,Bradley,40,Kuzuv Heights,Zutuire,CT,54.304,$9574.46,RED,11/24/2055
7.413,Rosie,Hammond,45,Cedwac Boulevard,Kiufwi,CA,90.986,$2840.74,YELLOW,07/12/2058
7.414,Cameron,Erickson,20,Arlo View,Laniri,KS,74.916,$4258.93,YELLOW,01/28/2067
7.415,Victor,McKenzie,62,Wopot Avenue,Cukdowas,SD,51.101,$188.13,BLUE,05/01/2024
7.416,Sue,Shaw,52,Podmiz Lane,Hihecadel,ID,82.375,$870.26,WHITE,09/06/1961
7.417,Adeline,Thomas,39,Iwkul Grove,Bibfufa,CA,34.832,$302.80,WHITE,03/24/1989
7.418,Lucy,Green,30,Kuten Point,Bonjefji,AR,1.378,$7223.10,YELLOW,07/09/1924
7.419,Jim,Buchanan,52,Buguc Extension,Vocalu,NE,12.777,$7386.53,RED,05/22/1940
7.420,Danny,Alexander,47,Espib Road,Zipresamo,OK,79.554,$2558.88,RED,12/11/2054
7.421,Roger,Young,27,Cebsi Avenue,Litcasvav,ID,52.955,$1318.12,BLUE,02/06/1915
7.422,Frances,Norton,30,Teva View,Onrodu,TX,68.937,$2053.21,RED,04/08/1912
7.423,Janie,Bates,22,Letcoj Loop,Ojvohu,WI,58.441,$2098.54,RED,02/01/1922
7.424,Jose,Armstrong,34,Nubew Heights,Cokazu,MS,82.508,$3884.44,YELLOW,10/17/1958
7.425,Mayme,Bennett,32,Ogse Plaza,Vapabi,KS,17.585,$7722.97,RED,04/19/1963
7.426,Olivia,Howell,30,Bozdag Grove,Zudrebti,TX,11.337,$51.95,WHITE,03/29/2030
7.427,Gussie,Christensen,53,Negra Manor,Tomutfu,WV,57.779,$7912.27,YELLOW,03/26/1968
7.428,Ralph,Estrada,59,Setu Trail,Zenenifa,WV,6.100,$224.02,RED,05/13/2056
7.429,Ricardo,Jacobs,54,Vigke Point,Buwati,OR,10.130,$141.06,GREEN,09/04/1940
7.430,Nettie,Manning,41,Zewku Drive,Nakjanni,DE,45.633,$8581.12,RED,06/16/2064
7.431,Elva,Perez,31,Wipmig River,Judfeho,ID,84.941,$4779.38,GREEN,01/04/1958
7.432,Anthony,Rodriquez,23,Nirif Grove,Jaduif,NC,93.726,$4886.06,BLUE,11/19/1933
7.433,Peter,Russell,28,Hatep Pass,Fasgaos,PA,80.176,$1800.16,YELLOW,12/03/2064
7.434,Louis,Owens,26,Fikvo Parkway,Orlipjur,AL,74.824,$7436.59,BLUE,01/16/2047
7.435,Leonard,Higgins,33,Hazif Terrace,Ihzaba,OK,40.090,$3480.93,GREEN,03/14/1952
7.436,Ophelia,Wilkerson,37,Tafep Way,Devahle,LA,43.406,$8843.38,WHITE,01/28/2025
7.437,Leo,Christensen,36,Fitupu Street,Ponevidu,MO,12.627,$3751.27,BLUE,07/17/2019
7.438,Bill,Patterson,30,Nilop Loop,Uzbuhe,AK,17.269,$8244.83,GREEN,10/21/2061
7.439,Craig,Thornton,50,Putke Trail,Dukimror,KY,99.264,$8259.76,RED,06/25/1938
7.440,Justin,Torres,50,Affin Road,Caopop,UT,73.627,$1952.10,RED,07/10/2024
7.441,Mabel,Green,57,Vior Pass,Uckelpo,MN,98.659,$2757.42,YELLOW,11/19/2023
7.442,Cory,Moody,19,Zapiwe Junction,Ananekmot,IA,17.311,$8045.50,GREEN,04/25/1994
7.443,Nellie,Curry,27,Pirtal Extension,Mesesid,NY,22.757,$325.84,RED,05/15/2000
7.444,Corey,Erickson,65,Zeve Mill,Gowuhgej,NJ,15.681,$3322.75,RED,02/09/2050
7.445,Mable,West,26,Hiwne Path,Jitdismow,PA,92.066,$6351.59,BLUE,12/09/2068
7.446,Nell,Wong,23,Imevob View,Cerpimuh,OK,10.392,$2242.29,GREEN,03/18/1902
7.447,Myrtie,Miller,50,Gapo Glen,Evohizami,DE,50.556,$2381.71,BLUE,05/12/1959
7.448,Wayne,Nichols,41,Vinfi Square,Egomuwo,MN,14.301,$4399.51,GREEN,07/21/2060
7.449,Evelyn,Brewer,39,Waghef Heights,Wevabvi,WA,80.670,$5599.65,GREEN,01/12/1983
7.450,Edwin,Nguyen,46,Ecoabo River,Tanpuki,NM,32.817,$5594.57,BLUE,08/15/1922
7.451,Cynthia,Henry,62,Fuore Ridge,Pogokuma,AL,93.649,$229.97,WHITE,11/12/2004
7.452,Landon,Mitchell,57,Puvhu Junction,Tevzerpi,AK,32.896,$9608.19,WHITE,02/28/2044
7.453,Leila,Wolfe,28,Muel Manor,Feekous,OK,44.530,$6028.65,WHITE,03/22/1944
7.454,Jon,Roberson,30,Didze Highway,Beodde,NM,28.676,$516.73,GREEN,02/22/2008
7.455,Travis,Gray,20,Bibjuf Highway,Sakini,KY,78.591,$6855.98,WHITE,09/19/2000
7.456,Sara,Schultz,59,Opwu Ridge,Uriahkam,DC,58.206,$479.88,WHITE,07/04/1949
7.457,Lura,Perry,27,Likdo Manor,Samedpa,NH,66.527,$6662.59,GREEN,06/30/2016
7.458,Sue,Saunders,57,Supo Street,Tuwazpo,ID,88.913,$3239.04,GREEN,07/08/2037
7.459,Olga,Summers,60,Toze Junction,Ihzohif,AK,14.304,$4941.35,RED,11/29/1977
7.460,Jesse,Gordon,45,Locud Junction,Bifiko,CA,31.881,$2548.77,GREEN,03/27/1937
7.461,Mabel,Byrd,54,Cowor Court,Vaebicu,OH,52.025,$4093.98,WHITE,09/27/1984
7.462,Jon,Mendoza,55,Coca Highway,Senumru,MT,31.372,$7315.91,YELLOW,01/28/1924
7.463,Randy,Simmons,43,Isde Parkway,Utfivjaf,OH,81.440,$4072.67,BLUE,07/24/2046
7.464,Vera,Lowe,24,Penfo Highway,Jogtujefe,WY,52.833,$4464.89,WHITE,07/28/2064
7.465,Cynthia,Copeland,34,Jirle Trail,Mavebge,VA,54.447,$6682.45,WHITE,03/19/2058
7.466,Millie,Haynes,47,Tedvet Avenue,Narleba,MD,1.066,$8457.98,YELLOW,04/07/1944
7.467,Susie,Weaver,41,Jetus Center,Jufuzal,VA,46.456,$1813.38,BLUE,06/09/2054
7.468,Jordan,Cohen,42,Hebvu Boulevard,Zivuted,KY,63.728,$7627.50,WHITE,12/15/1969
7.469,Helena,Gregory,40,Feuz Circle,Cojvowo,ND,37.417,$1041.95,YELLOW,11/04/1945
7.470,Madge,Lopez,38,Karof Road,Kezwinuw,CT,97.015,$4623.08,RED,10/20/1998
7.471,Mike,Barnett,50,Labhis Mill,Vutmebgi,HI,35.773,$5974.51,RED,11/20/1941
7.472,Lily,Delgado,58,Milni Point,Acgeja,IA,17.844,$1951.15,GREEN,04/28/2041
7.473,Lela,Romero,29,Fucaw Heights,Evsafton,CA,25.888,$9351.77,YELLOW,01/11/2023
7.474,Alex,Elliott,51,Namug Manor,Zobcopdas,IA,6.683,$4392.67,BLUE,03/04/1953
7.475,Travis,Bennett,48,Ravek Square,Hamjecet,MT,97.455,$1190.28,WHITE,01/07/1996
7.476,Emma,Fitzgerald,58,Veti Lane,Nifsacvev,TN,93.746,$8887.07,YELLOW,01/24/1997
7.477,Ricky,Schneider,25,Waoh Grove,Timehfo,WA,68.573,$6391.86,WHITE,03/06/1994
7.478,Glen,Reeves,57,Wafep Manor,Jutewdaz,FL,26.984,$3507.48,WHITE,07/07/1987
7.479,Mary,Sherman,35,Pemab View,Ugavanig,WA,40.796,$8636.91,GREEN,03/25/2024
7.480,Adele,McCarthy,35,Disam Turnpike,Buidmo,AL,94.273,$6696.35,BLUE,12/01/1976
7.481,Garrett,Sandoval,55,Sebha Highway,Puwettus,NE,44.525,$9993.96,RED,07/22/1901
7.482,Sue,Foster,57,Notoc Pike,Ebomirdi,VT,59.586,$1151.59,WHITE,06/21/1930
7.483,Katharine,Brock,19,Uwpil Turnpike,Fojramla,GA,14.044,$7020.36,RED,07/02/2031
7.484,Walter,Frank,35,Baine Path,Siteleci,KY,64.764,$3347.22,WHITE,04/12/1969
7.485,Lloyd,Webster,19,Fajgu Ridge,Cetterhaz,SD,49.574,$7357.15,GREEN,11/25/2027
7.486,Francis,Barber,39,Pevi View,Dusinwa,RI,53.831,$5726.72,BLUE,04/08/1932
7.487,Rosie,King,43,Koneta Ridge,Uzkussa,TX,72.738,$9968.25,GREEN,12/28/1976
7.488,Lillian,Gutierrez,21,Woza Junction,Elfomipo,UT,31.883,$8116.98,YELLOW,01/30/1974
7.489,Maggie,Nguyen,59,Siwo River,Pizeraj,WY,99.610,$1148.24,YELLOW,11/10/1936
7.490,Floyd,Barnes,52,Sara Circle,Reftuani,NJ,72.954,$3346.39,GREEN,06/28/2000
7.491,Mamie,Erickson,61,Zeczo Manor,Cinvulpet,ID,56.066,$8508.42,WHITE,04/03/2021
7.492,Daniel,Robertson,58,Hiapo Plaza,Takefihe,FL,37.349,$8876.79,RED,11/30/1902
7.493,Sue,Clarke,18,Taabu Turnpike,Azuvsi,FL,64.842,$5906.75,YELLOW,01/24/2036
7.494,Claudia,Burgess,46,Lomow Heights,Moenigo,NM,36.749,$9152.31,YELLOW,09/09/2064
7.495,Emily,Larson,31,Moili Square,Heuhiri,DC,69.475,$1441.81,GREEN,12/11/2037
7.496,Betty,Fitzgerald,41,Hepag Ridge,Anaowge,WA,69.080,$2202.05,WHITE,02/01/1978
7.497,Josie,Stevens,31,Donwo Trail,Egoulri,IA,44.103,$8847.86,RED,02/19/1937
7.498,Isabelle,Hoffman,64,Okoto Key,Herbija,ND,47.254,$7518.50,WHITE,02/13/1986
7.499,Hannah,Taylor,19,Urudul Mill,Lipizan,UT,88.107,$8402.87,WHITE,02/06/1929
7.500,Amelia,Cross,55,Sumri Grove,Homjetni,ID,73.016,$7247.76,YELLOW,08/25/1922
7.501,Marion,Rowe,59,Ofewo Square,Bimfezo,UT,55.454,$8336.47,WHITE,09/26/2064
7.502,Johnny,Barnett,44,Gaiwe Mill,Bikalav,MS,67.533,$256.10,BLUE,03/12/1907
7.503,Johnny,Lynch,23,Irri Ridge,Bovane,MD,80.367,$4486.67,YELLOW,05/04/2021
7.504,Isabelle,Potter,56,Pepla Lane,Dehgeod,TN,6.606,$6282.34,YELLOW,04/02/1915
7.505,Henry,Shaw,46,Rirram Pass,Daacbo,KS,41.681,$3389.61,BLUE,11/28/1938
7.506,Leona,Hamilton,32,Jata Heights,Dovzipo,MO,92.654,$2096.66,YELLOW,09/06/2033
7.507,Estella,Love,62,Elaso Path,Riraoku,MD,69.155,$2038.48,RED,10/21/1927
7.508,Myrtie,Young,65,Mesvef Road,Dasiwma,NY,29.490,$4495.97,GREEN,12/12/2016
7.509,Alvin,Dixon,56,Orohi Glen,Ocliri,NE,761,$8119.65,YELLOW,07/07/2053
7.510,Connor,White,58,Wupa Path,Mopabsit,IA,6.452,$8660.78,BLUE,02/21/2024
7.511,Rosalie,Ortega,52,Faseb Street,Mamsidnem,SD,80.273,$7467.68,YELLOW,01/15/2055
7.512,Owen,Mullins,29,Nenzon Avenue,Lisinunih,MN,35.119,$5743.55,GREEN,11/16/1907
7.513,Wayne,Wood,23,Ivare Manor,Tubaob,CT,56.163,$7044.68,RED,10/23/2020
7.514,Owen,Baker,32,Ceku Place,Lahuwat,ME,89.843,$600.96,YELLOW,09/11/1959
7.515,Rena,Hodges,45,Felnoz Park,Sibbielu,NH,28.992,$7262.93,WHITE,07/23/1989
7.516,Fanny,Harrington,33,Luov Point,Piljumu,SC,5.331,$1437.98,BLUE,06/23/1990
7.517,Allie,Parks,48,Jutzub Glen,Osualaut,AR,85.982,$3042.16,RED,11/17/2066
7.518,Ruby,Bell,48,Caja Turnpike,Govojwis,IL,46.204,$4118.10,YELLOW,12/11/1917
7.519,Kyle,Mendez,52,Fomma Highway,Kafvanje,SC,29.721,$9044.14,BLUE,05/28/1917
7.520,Augusta,Green,29,Vile Road,Ficore,VT,72.496,$8647.90,GREEN,09/14/2029
7.521,David,Stone,44,Kunob Pike,Luvribal,RI,88.118,$6358.40,GREEN,02/18/2022
7.522,Lottie,Murray,57,Kides Highway,Cecojfek,HI,48.215,$2407.29,GREEN,01/07/1939
7.523,Warren,Davis,57,Neipa Road,Didcajmu,NE,3.557,$9184.56,GREEN,10/19/2068
7.524,Cordelia,Harper,58,Hegu Circle,Rulnihu,ND,90.928,$7965.80,BLUE,06/03/2011
7.525,Mollie,Walker,27,Dabcov Boulevard,Muvetnu,MS,31.001,$5740.41,RED,12/17/1952
